Category,match_score_pct,Skills Matched,Skills Missing
INFORMATION-TECHNOLOGY,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ARTS,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
TEACHER,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ENGINEERING,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BPO,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
TEACHER,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
TEACHER,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ARTS,0.47,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AGRICULTURE,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AUTOMOBILE,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ENGINEERING,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AUTOMOBILE,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSTRUCTION,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AGRICULTURE,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ENGINEERING,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
TEACHER,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
TEACHER,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.46,SQL,"PYTHON, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ARTS,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.46,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
INFORMATION-TECHNOLOGY,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
TEACHER,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
TEACHER,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BPO,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ARTS,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ENGINEERING,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
TEACHER,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ENGINEERING,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSTRUCTION,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ENGINEERING,0.45,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
TEACHER,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AGRICULTURE,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSTRUCTION,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AGRICULTURE,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AGRICULTURE,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
INFORMATION-TECHNOLOGY,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.44,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
INFORMATION-TECHNOLOGY,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSTRUCTION,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
TEACHER,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ARTS,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AUTOMOBILE,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BPO,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AGRICULTURE,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AGRICULTURE,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AUTOMOBILE,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AUTOMOBILE,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
INFORMATION-TECHNOLOGY,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.43,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ENGINEERING,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.42,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
INFORMATION-TECHNOLOGY,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
TEACHER,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
TEACHER,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSTRUCTION,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.41,SQL,"PYTHON, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AGRICULTURE,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.41,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
TEACHER,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AGRICULTURE,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ARTS,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.4,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BPO,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
